#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
528790 1392690 350 3.5  8.3e-19 2.3e-09 0.0072 29 50 18 2.9 2.4e-05 
528790 1394190 350 4.7  8.5e-27 1.7e-14 1.3e-05 12 60 23 4.8 0.001 
528790 1395690 350 5.8  2.5e-36 8e-21 3.3e-09 2.7 63 28 6.6 0.017 
528790 1397190 350 6.6  2e-47 2.3e-28 1e-13 0.23 58 33 8.5 0.1 
528790 1398690 350 7.2  4.2e-60 4e-37 3.8e-19 0.0063 49 40 10 0.3 
528790 1400190 350 7.5  2.3e-74 4e-47 1.6e-25 4.9e-05 40 47 12 0.56 
528790 1401690 350 7.7  3.1e-90 2.2e-58 7.5e-33 9.9e-08 29 56 14 0.87 
528790 1403190 350 7.6  1.1e-107 6.8e-71 4e-41 5.1e-11 18 64 17 1.2 
528790 1404690 350 7.5  9.1e-127 1.2e-84 2.3e-50 6.5e-15 8.2 71 19 1.6 
528790 1406190 350 7.2  1.9e-147 1.1e-99 1.4e-60 2e-19 2.3 73 22 2.1 
528790 1407690 350 6.9  9.9e-170 5.4e-116 9.4e-72 1.5e-24 0.37 72 25 2.6 
528790 1409190 350 6.6  1.3e-193 1.5e-133 6.7e-84 2.6e-30 0.029 68 29 3.1 
528790 1410690 350 6.2  3.9e-219 2.2e-152 5.1e-97 1.1e-36 0.0011 63 33 3.7 
528790 1412190 350 5.8  2.9e-246 1.8e-172 4.1e-111 1.1e-43 1.8e-05 58 37 4.4 
528790 1413690 350 5.5  5.3e-275 7.6e-194 3.6e-126 2.5e-51 1.3e-07 53 42 5.1 
528790 1415190 350 5.1  2.4e-305 1.7e-216 3.2e-142 1.4e-59 4.3e-10 47 47 5.9 
528790 1416690 350 4.8  0 2.2e-240 3.1e-159 1.8e-68 6e-13 40 53 6.8 
528790 1418190 350 4.4  0 1.4e-265 3.2e-177 5.6e-78 3.6e-16 33 59 7.8 
528790 1419690 350 4.1  0 5.1e-292 3.4e-196 4e-88 9.2e-20 26 66 8.8 
528790 1421190 350 3.8  0 9.7e-320 3.9e-216 6.7e-99 1e-23 18 72 10 
528790 1422690 350 3.5  0 0 4.7e-237 2.6e-110 4.8e-28 10 78 11 
528790 1424190 350 3.3  0 0 6e-259 2.4e-122 9.7e-33 4.7 83 13 
528790 1425690 350 3  0 0 8e-282 5.2e-135 8.3e-38 1.6 84 14 
528790 1427190 350 2.8  0 0 1.1e-305 2.6e-148 3e-43 0.36 84 16 
528790 1428690 350 2.6  0 0 0 3.1e-162 4.7e-49 0.054 83 17 
528790 1430190 350 2.4  0 0 0 8.4e-177 3.1e-55 0.0052 81 19 
528790 1431690 350 2.3  0 0 0 5.4e-192 8.5e-62 0.00032 79 21 
530290 1332690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
530290 1334190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
530290 1335690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
530290 1337190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
530290 1338690 350 2.2e-317  0 0 0 0 0 0 0 1e+02 
530290 1340190 350 1.4e-306  0 0 0 0 0 1.7e-11 4.8e-12 1e+02 
530290 1341690 350 8.9e-296  0 0 0 0 0 1.9e-10 1.7e-11 1e+02 
530290 1343190 350 5.2e-285  0 0 0 0 5.7e-26 2.1e-09 5.7e-11 1e+02 
530290 1344690 350 3.1e-274  0 0 0 0 1.1e-21 2.3e-08 1.6e-10 1e+02 
530290 1346190 350 2e-263  0 0 0 0 8e-18 2.2e-07 4.2e-10 1e+02 
530290 1347690 350 1.2e-252  0 0 0 2.8e-58 2.7e-14 2.3e-06 1.3e-09 1e+02 
530290 1349190 350 7.4e-242  0 0 0 1.5e-49 4e-11 2.4e-05 4.3e-09 1e+02 
530290 1350690 350 4.8e-231  0 0 0 1.7e-41 2.3e-08 0.00024 1.8e-08 1e+02 
530290 1352190 350 2.9e-220  0 0 1.4e-86 4.9e-34 6.3e-06 0.0024 9.8e-08 1e+02 
530290 1353690 350 1.8e-209  0 0 2.2e-73 3.2e-27 0.00075 0.024 7e-07 1e+02 
530290 1355190 350 1.2e-198  0 1.5e-100 3.6e-61 4.8e-21 0.041 0.2 5.8e-06 1e+02 
530290 1356690 350 7.6e-188  8.5e-127 2e-84 6.1e-50 1.7e-15 1.1 1.2 5.3e-05 98 
530290 1358190 350 6e-177  1.1e-106 1.1e-69 9e-40 1.2e-10 15 3.8 0.00043 81 
530290 1359690 350 1e-165  1.6e-88 1.5e-56 6.5e-31 8.7e-07 67 3 0.0017 30 
530290 1361190 350 4.7e-154  2.1e-72 4.3e-45 1.9e-23 0.00058 95 0.52 0.0025 4.3 
530290 1362690 350 2.8e-142  5.2e-58 5e-35 4.4e-17 0.074 99 0.045 0.0029 0.44 
530290 1364190 350 1.7e-130  3e-45 3.1e-26 1.1e-11 2.4 98 0.0032 0.0028 0.036 
530290 1365690 350 1.1e-118  4.3e-34 1e-18 3e-07 22 78 0.00025 0.0016 0.0025 
530290 1367190 350 7.5e-107  1.3e-24 1.7e-12 0.00081 70 30 2.2e-05 0.00045 0.00013 
530290 1368690 350 5.9e-95  9.3e-17 1.4e-07 0.23 96 4.1 2.4e-06 6.5e-05 3e-06 
530290 1370190 350 4.3e-83  1.8e-10 0.00072 8.6 91 0.2 4.8e-07 7.9e-06 2.6e-08 
530290 1371690 350 2.9e-71  1e-05 0.25 50 49 0.004 1.7e-07 9.2e-07 7.9e-11 
530290 1373190 350 1.3e-59  0.024 9.1 80 11 6e-05 1e-07 1.2e-07 1.2e-13 
530290 1374690 350 2.9e-48  3.5 52 44 0.83 1.8e-06 7e-08 1.1e-08 1.1e-16 
530290 1376190 350 2.9e-37  38 55 6.6 0.022 2.3e-07 5.5e-08 5e-10 6.8e-20 
530290 1377690 350 4.9e-27  79 21 0.52 0.00064 4.2e-07 1e-07 2e-11 8.1e-23 
530290 1379190 350 3.5e-18  92 8.2 0.09 0.00027 1.5e-05 5.4e-07 2.4e-12 7.2e-25 
530290 1380690 350 5.6e-11  93 6.7 0.15 0.02 0.0026 5.6e-06 1.6e-12 8.7e-26 
530290 1382190 350 2.4e-05  74 17 5.7 2.4 0.15 6e-05 4.9e-12 1.2e-25 
530290 1383690 350 0.2  31 30 24 14 1.3 0.00082 9.4e-11 2.9e-24 
530290 1385190 350 11  9.5 28 30 25 7.3 0.045 3.3e-08 3.2e-21 
530290 1386690 350 49  0.81 15 37 31 15 1 1.6e-05 1.3e-17 
530290 1388190 350 85  0.0071 2.3 32 40 21 4.7 0.0028 4.2e-14 
530290 1389690 350 97  3.4e-06 0.057 12 48 30 10 0.11 6.7e-11 
530290 1391190 350 98  5.9e-11 0.00013 1.1 44 39 15 0.92 3.8e-08 
530290 1392690 350 94  3e-17 2e-08 0.019 29 49 19 2.6 7.3e-06 
530290 1394190 350 87  4.4e-25 2.1e-13 4.9e-05 14 58 24 4.5 0.00046 
530290 1395690 350 79  1.7e-34 1.3e-19 1.6e-08 3.5 62 28 6.5 0.0099 
530290 1397190 350 71  1.7e-45 4.8e-27 6.2e-13 0.35 57 34 8.4 0.077 
530290 1398690 350 63  4.4e-58 1e-35 2.7e-18 0.011 49 40 10 0.26 
530290 1400190 350 55  2.9e-72 1.2e-45 1.4e-24 0.0001 40 47 12 0.5 
530290 1401690 350 48  4.5e-88 7.5e-57 7.5e-32 2.3e-07 30 55 14 0.8 
530290 1403190 350 42  1.8e-105 2.6e-69 4.4e-40 1.3e-10 19 63 17 1.2 
530290 1404690 350 37  1.7e-124 5e-83 2.8e-49 1.9e-14 8.9 70 19 1.6 
530290 1406190 350 33  3.9e-145 5.1e-98 1.9e-59 6.4e-19 2.7 73 22 2 
530290 1407690 350 29  2.2e-167 2.8e-114 1.4e-70 5.1e-24 0.45 72 25 2.5 
530290 1409190 350 25  3e-191 8.4e-132 1.1e-82 9.7e-30 0.038 68 29 3 
530290 1410690 350 22  9.9e-217 1.3e-150 8.8e-96 4.4e-36 0.0015 64 33 3.6 
530290 1412190 350 20  7.9e-244 1.1e-170 7.6e-110 4.6e-43 2.6e-05 59 37 4.3 
530290 1413690 350 17  1.5e-272 5.1e-192 6.9e-125 1.1e-50 2e-07 53 42 5 
530290 1415190 350 15  7.1e-303 1.2e-214 6.7e-141 6.7e-59 6.9e-10 47 47 5.8 
530290 1416690 350 14  0 1.6e-238 6.7e-158 9.1e-68 1e-12 41 53 6.7 
530290 1418190 350 12  0 1.1e-263 7.2e-176 2.9e-77 6.3e-16 34 59 7.6 
530290 1419690 350 11  0 4.1e-290 8.1e-195 2.2e-87 1.7e-19 26 65 8.7 
530290 1421190 350 9.7  0 8.2e-318 9.5e-215 3.8e-98 1.9e-23 18 72 9.8 
530290 1422690 350 8.7  0 0 1.2e-235 1.5e-109 9.4e-28 11 78 11 
530290 1424190 350 7.8  0 0 1.5e-257 1.5e-121 2e-32 5 83 12 
530290 1425690 350 7  0 0 2.1e-280 3.2e-134 1.7e-37 1.7 84 14 
530290 1427190 350 6.3  0 0 3.1e-304 1.7e-147 6.5e-43 0.39 84 15 
530290 1428690 350 5.7  0 0 0 2e-161 1e-48 0.061 83 17 
530290 1430190 350 5.2  0 0 0 5.6e-176 6.9e-55 0.006 81 19 
530290 1431690 350 4.7  0 0 0 3.7e-191 2e-61 0.00038 79 21 
531790 1332690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
531790 1334190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
531790 1335690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
531790 1337190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
531790 1338690 350 3.1e-317  0 0 0 0 0 0 0 1e+02 
531790 1340190 350 2e-306  0 0 0 0 0 1.7e-11 4.9e-12 1e+02 
531790 1341690 350 1.3e-295  0 0 0 0 0 2e-10 1.8e-11 1e+02 
531790 1343190 350 7.7e-285  0 0 0 0 7.8e-26 2.3e-09 5.8e-11 1e+02 
531790 1344690 350 4.6e-274  0 0 0 0 1.5e-21 2.5e-08 1.7e-10 1e+02 
531790 1346190 350 3.1e-263  0 0 0 0 1.1e-17 2.4e-07 4.3e-10 1e+02 
531790 1347690 350 1.9e-252  0 0 0 6.1e-58 3.5e-14 2.5e-06 1.3e-09 1e+02 
531790 1349190 350 1.2e-241  0 0 0 3.2e-49 5.1e-11 2.6e-05 4.5e-09 1e+02 
531790 1350690 350 7.8e-231  0 0 0 3.6e-41 2.9e-08 0.00026 1.8e-08 1e+02 
531790 1352190 350 4.9e-220  0 0 5.5e-86 9.9e-34 7.8e-06 0.0026 1e-07 1e+02 
531790 1353690 350 3.2e-209  0 0 8.4e-73 6.3e-27 0.0009 0.026 7.4e-07 1e+02 
531790 1355190 350 2.1e-198  0 9.8e-100 1.3e-60 9.2e-21 0.048 0.22 6.3e-06 1e+02 
531790 1356690 350 1.4e-187  1e-125 1.2e-83 2.2e-49 3.1e-15 1.3 1.3 5.8e-05 97 
531790 1358190 350 1.2e-176  1.3e-105 6.6e-69 3e-39 2e-10 17 3.9 0.00047 79 
531790 1359690 350 2.2e-165  1.7e-87 8.2e-56 2e-30 1.3e-06 69 2.8 0.0017 28 
531790 1361190 350 1.1e-153  2e-71 2.1e-44 5.2e-23 0.00083 96 0.45 0.0025 3.8 
531790 1362690 350 7.2e-142  4.5e-57 2.2e-34 1.1e-16 0.098 99 0.037 0.0029 0.37 
531790 1364190 350 4.8e-130  2.4e-44 1.3e-25 2.6e-11 2.9 97 0.0026 0.0027 0.029 
531790 1365690 350 3.3e-118  3.1e-33 3.8e-18 6.3e-07 26 74 0.00019 0.0015 0.0019 
531790 1367190 350 2.7e-106  8.3e-24 5.4e-12 0.0015 74 26 1.6e-05 0.00037 9.4e-05 
531790 1368690 350 2.5e-94  5e-16 3.8e-07 0.36 97 3.1 1.8e-06 4.9e-05 1.9e-06 
531790 1370190 350 2.2e-82  8e-10 0.0017 12 88 0.13 3.5e-07 5.5e-06 1.3e-08 
531790 1371690 350 1.9e-70  3.5e-05 0.47 57 42 0.0021 1.2e-07 5.9e-07 3.2e-11 
531790 1373190 350 1.1e-58  0.067 14 78 7.7 2.8e-05 7.2e-08 6.7e-08 3.6e-14 
531790 1374690 350 3.8e-47  7 60 33 0.41 7.6e-07 4.3e-08 4.6e-09 2.2e-17 
531790 1376190 350 6.3e-36  53 44 3.2 0.0069 1e-07 2.9e-08 1.3e-10 8.3e-21 
531790 1377690 350 1.6e-25  87 13 0.19 0.00017 3e-07 5.2e-08 3.6e-12 6.7e-24 
531790 1379190 350 1.4e-16  95 4.7 0.033 0.00021 2.3e-05 2.8e-07 3.6e-13 4.8e-26 
531790 1380690 350 3.1e-09  95 5 0.36 0.11 0.0061 2.2e-06 1.7e-13 4.1e-27 
531790 1382190 350 0.034  54 34 9.9 1.2 0.019 9.5e-07 2e-14 2.3e-28 
531790 1383690 350 3.2e+02  27 43 25 5.3 0.13 1.1e-05 3.3e-13 4.6e-27 
531790 1385190 350 1.5e+03  6.5 21 35 32 5 0.0068 1.4e-09 6e-23 
531790 1386690 350 1.5e+03  1 13 33 35 17 0.58 3e-06 1.1e-18 
531790 1388190 350 1.2e+03  0.015 2.8 29 39 24 4.4 0.0011 8e-15 
531790 1389690 350 8.3e+02  1e-05 0.092 13 46 31 10 0.07 2.1e-11 
531790 1391190 350 5.9e+02  2.3e-10 0.00027 1.4 42 40 16 0.77 1.7e-08 
531790 1392690 350 4.4e+02  1.5e-16 5.2e-08 0.03 29 49 20 2.5 4.1e-06 
531790 1394190 350 3.4e+02  2.6e-24 6.4e-13 8.7e-05 14 57 24 4.4 0.00031 
531790 1395690 350 2.7e+02  1.1e-33 4.6e-19 3.2e-08 3.8 61 29 6.4 0.0077 
531790 1397190 350 2.1e+02  1.3e-44 1.9e-26 1.4e-12 0.41 57 34 8.3 0.066 
531790 1398690 350 1.7e+02  3.7e-57 4.3e-35 6.7e-18 0.014 49 40 10 0.24 
531790 1400190 350 1.4e+02  2.5e-71 5.4e-45 3.6e-24 0.00014 40 47 12 0.47 
531790 1401690 350 1.1e+02  4.3e-87 3.7e-56 2.1e-31 3.4e-07 30 55 14 0.77 
531790 1403190 350 93  1.8e-104 1.4e-68 1.3e-39 2.1e-10 19 63 17 1.1 
531790 1404690 350 77  1.8e-123 2.8e-82 8.9e-49 3.1e-14 9.2 70 19 1.5 
531790 1406190 350 65  4.4e-144 2.9e-97 6.3e-59 1.1e-18 2.9 73 22 1.9 
531790 1407690 350 55  2.6e-166 1.7e-113 4.8e-70 9e-24 0.49 72 25 2.4 
531790 1409190 350 47  3.6e-190 5.2e-131 3.8e-82 1.8e-29 0.043 68 29 3 
531790 1410690 350 40  1.2e-215 8.5e-150 3.2e-95 8.2e-36 0.0017 64 33 3.6 
531790 1412190 350 34  1e-242 7.4e-170 2.9e-109 9e-43 3.1e-05 59 37 4.2 
531790 1413690 350 29  2e-271 3.5e-191 2.7e-124 2.3e-50 2.5e-07 53 42 4.9 
531790 1415190 350 25  9.6e-302 8.6e-214 2.6e-140 1.4e-58 8.6e-10 47 47 5.7 
531790 1416690 350 22  0 1.1e-237 2.7e-157 1.9e-67 1.3e-12 41 53 6.6 
531790 1418190 350 19  0 8.1e-263 2.9e-175 6.2e-77 8.2e-16 34 59 7.6 
531790 1419690 350 17  0 3e-289 3.4e-194 4.7e-87 2.2e-19 26 65 8.6 
531790 1421190 350 15  0 6.1e-317 4.1e-214 8.3e-98 2.6e-23 18 72 9.7 
531790 1422690 350 13  0 0 5.1e-235 3.4e-109 1.3e-27 11 78 11 
531790 1424190 350 12  0 0 6.8e-257 3.3e-121 2.7e-32 5.1 83 12 
531790 1425690 350 10  0 0 9.5e-280 7.4e-134 2.4e-37 1.7 84 14 
531790 1427190 350 9.2  0 0 1.4e-303 3.9e-147 9.1e-43 0.41 84 15 
531790 1428690 350 8.2  0 0 0 4.7e-161 1.5e-48 0.064 83 17 
531790 1430190 350 7.4  0 0 0 1.3e-175 1e-54 0.0064 81 19 
531790 1431690 350 6.6  0 0 0 8.8e-191 2.9e-61 0.0004 79 21 
533290 1332690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
533290 1334190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
533290 1335690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
533290 1337190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
533290 1338690 350 2.9e-317  0 0 0 0 0 0 0 1e+02 
533290 1340190 350 1.8e-306  0 0 0 0 0 1.7e-11 4.9e-12 1e+02 
533290 1341690 350 1.2e-295  0 0 0 0 0 1.9e-10 1.8e-11 1e+02 
533290 1343190 350 7.1e-285  0 0 0 0 7.3e-26 2.2e-09 5.8e-11 1e+02 
533290 1344690 350 4.3e-274  0 0 0 0 1.4e-21 2.4e-08 1.7e-10 1e+02 
533290 1346190 350 2.8e-263  0 0 0 0 1e-17 2.4e-07 4.3e-10 1e+02 
533290 1347690 350 1.7e-252  0 0 0 5.2e-58 3.4e-14 2.5e-06 1.3e-09 1e+02 
533290 1349190 350 1.1e-241  0 0 0 2.7e-49 4.8e-11 2.6e-05 4.4e-09 1e+02 
533290 1350690 350 7.1e-231  0 0 0 3.1e-41 2.8e-08 0.00025 1.8e-08 1e+02 
533290 1352190 350 4.4e-220  0 0 4.2e-86 8.6e-34 7.5e-06 0.0026 1e-07 1e+02 
533290 1353690 350 2.9e-209  0 0 6.4e-73 5.5e-27 0.00087 0.025 7.3e-07 1e+02 
533290 1355190 350 1.9e-198  0 6.8e-100 1e-60 8.1e-21 0.047 0.21 6.2e-06 1e+02 
533290 1356690 350 1.2e-187  6.3e-126 8.4e-84 1.7e-49 2.8e-15 1.3 1.3 5.7e-05 97 
533290 1358190 350 1e-176  7.8e-106 4.6e-69 2.4e-39 1.8e-10 17 3.8 0.00046 80 
533290 1359690 350 1.9e-165  1e-87 5.9e-56 1.6e-30 1.2e-06 69 2.8 0.0017 28 
533290 1361190 350 9.4e-154  1.3e-71 1.5e-44 4.2e-23 0.00077 96 0.46 0.0025 3.9 
533290 1362690 350 6e-142  2.9e-57 1.7e-34 9.3e-17 0.093 99 0.039 0.0029 0.39 
533290 1364190 350 3.9e-130  1.6e-44 9.5e-26 2.2e-11 2.8 97 0.0027 0.0027 0.03 
533290 1365690 350 2.7e-118  2.1e-33 2.9e-18 5.4e-07 25 75 0.0002 0.0015 0.002 
533290 1367190 350 2.1e-106  5.8e-24 4.3e-12 0.0013 73 27 1.7e-05 0.00039 0.0001 
533290 1368690 350 1.9e-94  3.6e-16 3.1e-07 0.33 96 3.3 1.9e-06 5.2e-05 2.1e-06 
533290 1370190 350 1.6e-82  5.9e-10 0.0014 11 89 0.14 3.8e-07 5.9e-06 1.5e-08 
533290 1371690 350 1.3e-70  2.8e-05 0.41 56 44 0.0024 1.3e-07 6.5e-07 3.8e-11 
533290 1373190 350 7.3e-59  0.055 13 79 8.3 3.3e-05 7.7e-08 7.5e-08 4.5e-14 
533290 1374690 350 2.3e-47  6.1 59 35 0.47 9.1e-07 4.7e-08 5.6e-09 3e-17 
533290 1376190 350 3.4e-36  50 46 3.7 0.0087 1.2e-07 3.3e-08 1.7e-10 1.3e-20 
533290 1377690 350 7.8e-26  86 14 0.23 0.00022 3.2e-07 5.9e-08 5.1e-12 1.1e-23 
533290 1379190 350 6.5e-17  95 5.3 0.04 0.00021 2.1e-05 3.2e-07 5.3e-13 8.3e-26 
533290 1380690 350 1.4e-09  95 5.1 0.25 0.077 0.0052 2.7e-06 2.8e-13 7.8e-27 
533290 1382190 350 0.0043  51 33 14 2.4 0.051 4e-06 1.1e-13 1.5e-27 
533290 1383690 350 51  23 38 30 8.8 0.29 3.8e-05 1.5e-12 2.4e-26 
533290 1385190 350 5e+02  7.1 22 34 31 5.8 0.011 2.9e-09 1.5e-22 
533290 1386690 350 7.4e+02  0.98 14 34 34 17 0.66 4.4e-06 1.8e-18 
533290 1388190 350 7e+02  0.013 2.7 30 40 23 4.5 0.0014 1.1e-14 
533290 1389690 350 5.4e+02  8.2e-06 0.084 12 46 31 10 0.077 2.7e-11 
533290 1391190 350 4.1e+02  1.8e-10 0.00023 1.4 42 40 15 0.8 2e-08 
533290 1392690 350 3.3e+02  1.1e-16 4.3e-08 0.027 29 49 20 2.5 4.6e-06 
533290 1394190 350 2.6e+02  1.8e-24 5.1e-13 7.8e-05 14 57 24 4.4 0.00034 
533290 1395690 350 2.1e+02  7.8e-34 3.6e-19 2.8e-08 3.7 61 29 6.4 0.0081 
533290 1397190 350 1.7e+02  8.7e-45 1.4e-26 1.2e-12 0.4 57 34 8.4 0.068 
533290 1398690 350 1.4e+02  2.4e-57 3.2e-35 5.6e-18 0.014 49 40 10 0.24 
533290 1400190 350 1.1e+02  1.6e-71 4e-45 3e-24 0.00013 40 47 12 0.48 
533290 1401690 350 95  2.8e-87 2.7e-56 1.7e-31 3.1e-07 30 55 14 0.77 
533290 1403190 350 80  1.1e-104 9.9e-69 1.1e-39 1.9e-10 19 63 17 1.1 
533290 1404690 350 67  1.1e-123 2e-82 7.1e-49 2.8e-14 9.1 70 19 1.5 
533290 1406190 350 57  2.7e-144 2.1e-97 5e-59 9.7e-19 2.8 73 22 2 
533290 1407690 350 48  1.6e-166 1.2e-113 3.7e-70 8e-24 0.48 72 25 2.4 
533290 1409190 350 41  2.2e-190 3.6e-131 3e-82 1.6e-29 0.042 68 29 3 
533290 1410690 350 35  7.4e-216 5.9e-150 2.5e-95 7.3e-36 0.0017 64 33 3.6 
533290 1412190 350 31  6.1e-243 5.1e-170 2.2e-109 7.8e-43 3e-05 59 37 4.2 
533290 1413690 350 26  1.2e-271 2.4e-191 2e-124 2e-50 2.4e-07 53 42 5 
533290 1415190 350 23  5.7e-302 5.8e-214 2e-140 1.2e-58 8.2e-10 47 47 5.7 
533290 1416690 350 20  0 7.7e-238 2.1e-157 1.6e-67 1.2e-12 41 53 6.6 
533290 1418190 350 18  0 5.4e-263 2.2e-175 5.3e-77 7.7e-16 34 59 7.6 
533290 1419690 350 16  0 2e-289 2.5e-194 4e-87 2.1e-19 26 65 8.6 
533290 1421190 350 14  0 4.1e-317 3e-214 7.1e-98 2.4e-23 18 72 9.7 
533290 1422690 350 12  0 0 3.8e-235 2.9e-109 1.2e-27 11 78 11 
533290 1424190 350 11  0 0 5.1e-257 2.8e-121 2.5e-32 5.1 83 12 
533290 1425690 350 9.6  0 0 7e-280 6.3e-134 2.3e-37 1.7 84 14 
533290 1427190 350 8.6  0 0 1e-303 3.3e-147 8.5e-43 0.41 84 15 
533290 1428690 350 7.7  0 0 0 4e-161 1.4e-48 0.063 83 17 
533290 1430190 350 6.9  0 0 0 1.1e-175 9.2e-55 0.0063 81 19 
533290 1431690 350 6.2  0 0 0 7.4e-191 2.7e-61 0.0004 79 21 
534790 1332690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
534790 1334190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
534790 1335690 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
534790 1337190 350 0  -nan -nan -nan -nan -nan -nan -nan -nan 
534790 1338690 350 1.8e-317  0 0 0 0 0 0 0 1e+02 
534790 1340190 350 1.1e-306  0 0 0 0 0 1.6e-11 4.8e-12 1e+02 
534790 1341690 350 7.1e-296  0 0 0 0 0 1.8e-10 1.7e-11 1e+02 
534790 1343190 350 4.1e-285  0 0 0 0 4.7e-26 2.1e-09 5.7e-11 1e+02 
534790 1344690 350 2.4e-274  0 0 0 0 9e-22 2.2e-08 1.6e-10 1e+02 
534790 1346190 350 1.6e-263  0 0 0 0 6.7e-18 2.2e-07 4.2e-10 1e+02 
534790 1347690 350 9.4e-253  0 0 0 1.8e-58 2.3e-14 2.2e-06 1.2e-09 1e+02 
534790 1349190 350 5.6e-242  0 0 0 9.6e-50 3.4e-11 2.3e-05 4.3e-09 1e+02 
534790 1350690 350 3.6e-231  0 0 0 1.1e-41 2e-08 0.00023 1.7e-08 1e+02 
534790 1352190 350 2.2e-220  0 0 6.3e-87 3.2e-34 5.6e-06 0.0023 9.5e-08 1e+02 
534790 1353690 350 1.3e-209  0 0 9.9e-74 2.1e-27 0.00067 0.022 6.7e-07 1e+02 
534790 1355190 350 8.5e-199  0 4.9e-101 1.6e-61 3.3e-21 0.037 0.19 5.5e-06 1e+02 
534790 1356690 350 5.3e-188  1.9e-127 6.5e-85 2.8e-50 1.2e-15 1 1.2 5.1e-05 98 
534790 1358190 350 4e-177  2.6e-107 3.8e-70 4.4e-40 8.4e-11 14 3.7 0.00041 82 
534790 1359690 350 6.5e-166  4e-89 5.6e-57 3.3e-31 6.6e-07 65 3.1 0.0017 32 
534790 1361190 350 2.8e-154  5.5e-73 1.7e-45 1e-23 0.00047 95 0.57 0.0025 4.7 
534790 1362690 350 1.6e-142  1.4e-58 2e-35 2.5e-17 0.062 99 0.051 0.003 0.48 
534790 1364190 350 9.4e-131  8.6e-46 1.3e-26 6.5e-12 2.1 98 0.0037 0.0029 0.04 
534790 1365690 350 5.5e-119  1.3e-34 4.6e-19 1.9e-07 21 79 0.00029 0.0017 0.0028 
534790 1367190 350 3.5e-107  4.4e-25 8.2e-13 0.00055 67 33 2.6e-05 0.00051 0.00016 
534790 1368690 350 2.5e-95  3.4e-17 7.4e-08 0.17 95 4.8 2.9e-06 7.7e-05 4e-06 
534790 1370190 350 1.7e-83  7.3e-11 0.00043 7.1 93 0.26 5.7e-07 9.6e-06 3.9e-08 
534790 1371690 350 9.7e-72  4.6e-06 0.17 46 54 0.0058 2e-07 1.2e-06 1.4e-10 
534790 1373190 350 3.7e-60  0.013 7 80 13 9.4e-05 1.2e-07 1.6e-07 2.3e-13 
534790 1374690 350 6.7e-49  2.2 46 50 1.2 2.9e-06 9.3e-08 1.8e-08 2.6e-16 
534790 1376190 350 4.9e-38  30 60 9.6 0.042 3.8e-07 8e-08 1e-09 2.3e-19 
534790 1377690 350 6.5e-28  72 27 0.92 0.0014 5.5e-07 1.5e-07 5.2e-11 3.4e-22 
534790 1379190 350 4e-19  88 11 0.17 0.00041 1.4e-05 8e-07 7.3e-12 3.5e-24 
534790 1380690 350 5.6e-12  91 8.9 0.18 0.01 0.0016 8.9e-06 5.6e-12 4.8e-25 
534790 1382190 350 1.6e-06  80 17 2.5 1 0.12 0.00014 2.5e-11 1e-24 
534790 1383690 350 0.0092  40 32 16 10 1.6 0.0028 7e-10 3.4e-23 
534790 1385190 350 0.89  10 33 30 20 6.9 0.089 1.4e-07 2.1e-20 
534790 1386690 350 7.3  0.65 15 40 29 13 1.2 3.9e-05 4.8e-17 
534790 1388190 350 19  0.0044 2 33 41 20 4.8 0.0045 1.1e-13 
534790 1389690 350 28  1.7e-06 0.042 11 50 29 9.9 0.14 1.3e-10 
534790 1391190 350 34  2.5e-11 8e-05 0.96 44 39 15 1 6.2e-08 
534790 1392690 350 38  1.1e-17 1.1e-08 0.015 29 49 19 2.7 1e-05 
534790 1394190 350 39  1.5e-25 1.1e-13 3.5e-05 13 59 23 4.6 0.00058 
534790 1395690 350 39  5.4e-35 6.2e-20 1e-08 3.2 62 28 6.5 0.011 
534790 1397190 350 37  5.1e-46 2.1e-27 3.8e-13 0.31 57 34 8.4 0.084 
534790 1398690 350 35  1.2e-58 4.2e-36 1.6e-18 0.0096 49 40 10 0.27 
534790 1400190 350 32  7.6e-73 4.7e-46 7.6e-25 8.2e-05 40 47 12 0.51 
534790 1401690 350 29  1.2e-88 2.9e-57 4e-32 1.8e-07 30 55 14 0.82 
534790 1403190 350 27  4.4e-106 9.7e-70 2.3e-40 1e-10 19 64 17 1.2 
