#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
524290 1404690 350 8e-52  3.4e-145 6.3e-104 1.6e-69 3.7e-29 3.9e-05 97 3.5 5.5e-19 
524290 1406190 350 2.1e-56  6.4e-166 1.6e-119 9.6e-81 4.6e-35 3.3e-07 88 12 2.6e-17 
524290 1407690 350 5.2e-61  3.2e-188 2.3e-136 6.7e-93 1.4e-41 1.3e-09 70 30 1e-15 
524290 1409190 350 1.2e-65  4e-212 1.9e-154 5.1e-106 1.1e-48 2.2e-12 44 56 3.2e-14 
524290 1410690 350 2.7e-70  1.3e-237 8.9e-174 4.4e-120 2.1e-56 1.8e-15 21 79 8e-13 
524290 1412190 350 5.8e-75  0 2.3e-194 4.1e-135 9.5e-65 6.2e-19 6.9 93 1.6e-11 
524290 1413690 350 1.2e-79  0 3.2e-216 4.2e-151 1.1e-73 9.6e-23 1.5 98 2.5e-10 
524290 1415190 350 2.5e-84  0 0 4.7e-168 2.9e-83 6.6e-27 0.23 1e+02 3.1e-09 
524290 1416690 350 4.9e-89  0 0 5.7e-186 1.9e-93 1.9e-31 0.022 1e+02 3.1e-08 
524290 1418190 350 9.4e-94  0 0 7.4e-205 2.9e-104 2.5e-36 0.0013 1e+02 2.4e-07 
524290 1419690 350 1.8e-98  0 0 0 1.1e-115 1.4e-41 5.2e-05 1e+02 1.4e-06 
524290 1421190 350 3.2e-103  0 0 0 9.8e-128 3.6e-47 1.3e-06 1e+02 6.9e-06 
524290 1422690 350 5.5e-108  0 0 0 2.2e-140 4e-53 2.2e-08 1e+02 2.7e-05 
524290 1424190 350 8.5e-113  0 0 0 1.3e-153 2.1e-59 2.5e-10 1e+02 9.1e-05 
524290 1425690 350 1.1e-117  0 0 0 2e-167 5.6e-66 2e-12 1e+02 0.00027 
524290 1427190 350 1.2e-122  0 0 0 9.2e-182 7.7e-73 1.2e-14 1e+02 0.00076 
524290 1428690 350 1.1e-127  0 0 0 0 5.5e-80 5.8e-17 1e+02 0.002 
524290 1430190 350 7.1e-133  0 0 0 0 2.2e-87 2.2e-19 1e+02 0.0054 
524290 1431690 350 3.6e-138  0 0 0 0 4.9e-95 6.6e-22 1e+02 0.015 
525790 1332690 350 6.4e-77  0 0 0 3.3e-244 2.8e-103 3.5e-25 25 75 
525790 1334190 350 5.8e-74  0 0 0 2.5e-227 6.1e-95 3.6e-22 53 47 
525790 1335690 350 5.9e-71  0 0 0 4e-211 5e-87 2e-19 78 22 
525790 1337190 350 5.8e-68  0 0 0 1.5e-195 1.8e-79 7.2e-17 92 8.2 
525790 1338690 350 5.1e-65  0 0 0 1.5e-180 3.1e-72 1.8e-14 97 2.8 
525790 1340190 350 3.7e-62  0 0 0 4.3e-166 2.7e-65 3.2e-12 99 0.94 
525790 1341690 350 2.4e-59  0 0 0 3.2e-152 1.1e-58 4.2e-10 1e+02 0.3 
525790 1343190 350 1.3e-56  0 0 3.2e-257 6.4e-139 2.3e-52 3.8e-08 1e+02 0.087 
525790 1344690 350 7.1e-54  0 0 1.1e-235 3.2e-126 2.1e-46 2.2e-06 1e+02 0.022 
525790 1346190 350 3.7e-51  0 0 4.3e-215 3.8e-114 8.4e-41 8.4e-05 1e+02 0.0046 
525790 1347690 350 1.9e-48  0 0 1.8e-195 1.1e-102 1.4e-35 0.002 1e+02 0.00075 
525790 1349190 350 9.5e-46  0 3.8e-254 7.7e-177 7e-92 1.1e-30 0.029 1e+02 9.5e-05 
525790 1350690 350 4.8e-43  0 5.6e-230 3.5e-159 1.1e-81 3.3e-26 0.27 1e+02 9.1e-06 
525790 1352190 350 2.4e-40  0 4.4e-207 1.7e-142 3.9e-72 4.4e-22 1.7 98 6.5e-07 
525790 1353690 350 1.2e-37  3.9e-255 1.9e-185 9e-127 3.4e-63 2.6e-18 6.6 93 3.4e-08 
525790 1355190 350 6e-35  3.3e-228 4.3e-165 5e-112 6.9e-55 6.3e-15 18 82 1.3e-09 
525790 1356690 350 2.9e-32  7.1e-203 5.4e-146 3e-98 3.4e-47 6.8e-12 37 63 3.8e-11 
525790 1358190 350 1.4e-29  3.7e-179 3.7e-128 1.9e-85 3.9e-40 3.2e-09 59 41 9.2e-13 
525790 1359690 350 6.5e-27  4.8e-157 1.4e-111 1.3e-73 1.1e-33 6.7e-07 79 21 1.1e-12 
525790 1361190 350 3e-24  1.5e-136 2.9e-96 1e-62 7.5e-28 6.3e-05 92 7.9 1.1e-11 
525790 1362690 350 1.3e-21  1.3e-117 3.4e-82 8.6e-53 1.3e-22 0.0027 98 2.1 1.2e-10 
525790 1364190 350 5.4e-19  2.7e-100 2.3e-69 8.2e-44 5.3e-18 0.057 1e+02 0.37 1.1e-09 
525790 1365690 350 2.1e-16  1.5e-84 8.8e-58 8.9e-36 5.7e-14 0.61 99 0.043 8.8e-09 
525790 1367190 350 7.3e-14  2.2e-70 2e-47 1.2e-28 1.6e-10 3.8 96 0.0034 3.6e-08 
525790 1368690 350 2.3e-11  9e-58 2.9e-38 1.8e-22 1.3e-07 15 85 0.00033 6e-08 
525790 1370190 350 6.1e-09  1.1e-46 2.7e-30 3.8e-17 2.9e-05 37 63 0.00046 3.9e-08 
525790 1371690 350 1.3e-06  4e-37 1.7e-23 1.1e-12 0.0022 66 34 0.0025 1e-08 
525790 1373190 350 0.00022  4.9e-29 8e-18 4.5e-09 0.061 86 14 0.013 1.1e-09 
525790 1374690 350 0.024  2.3e-22 3.1e-13 3.2e-06 0.74 94 5.4 0.042 5.5e-11 
525790 1376190 350 1.6  4.5e-17 1.2e-09 0.00047 4.3 91 4.7 0.059 1.4e-12 
525790 1377690 350 51  4.7e-13 5.5e-07 0.016 13 79 7.2 0.03 2.5e-14 
525790 1379190 350 5.1e+02  4e-10 4.5e-05 0.19 26 65 9.1 0.0071 4.3e-16 
525790 1380690 350 8.8e+02  4.5e-08 0.001 1.1 42 50 7.2 0.0012 1.3e-17 
525790 1382190 350 2e+02  7.9e-07 0.0073 3.4 65 29 2.7 0.0002 9.6e-19 
525790 1383690 350 9.4  1.3e-06 0.011 4.1 80 16 0.23 1.9e-05 1.1e-19 
525790 1385190 350 0.11  1.9e-07 0.0029 1.8 79 19 0.0039 8.7e-07 1.4e-20 
525790 1386690 350 0.00035  2.3e-09 0.00015 0.31 67 33 0.00083 2e-08 2.3e-21 
525790 1388190 350 3.3e-07  2.2e-12 1.3e-06 0.018 45 55 0.0057 1.9e-10 3.9e-22 
525790 1389690 350 1.2e-10  1.4e-16 1.8e-09 0.00031 20 80 0.049 8e-13 5.4e-23 
525790 1391190 350 2.1e-14  4.5e-22 2.6e-13 1.2e-06 4.7 95 0.39 2.5e-12 4.8e-24 
525790 1392690 350 2.1e-18  6.4e-29 3.8e-18 8.8e-10 0.5 97 2.5 1.2e-10 2.3e-25 
525790 1394190 350 1.4e-22  3.5e-37 4.7e-24 1.1e-13 0.02 89 11 5.8e-09 5e-27 
525790 1395690 350 7.3e-27  6.3e-47 4.3e-31 2e-18 0.00027 67 33 2.3e-07 4.8e-29 
525790 1397190 350 3e-31  3.6e-58 2.7e-39 5.1e-24 1.1e-06 36 64 7.3e-06 7.7e-30 
525790 1398690 350 1e-35  6e-71 1.1e-48 1.7e-30 1.4e-09 12 88 0.00017 1.1e-27 
525790 1400190 350 3e-40  2.8e-85 3e-59 6.8e-38 4.7e-13 2.2 98 0.003 1.3e-25 
525790 1401690 350 8.1e-45  3.6e-101 4.6e-71 3.3e-46 4.2e-17 0.21 1e+02 0.037 1.3e-23 
525790 1403190 350 2e-49  1.2e-118 4.3e-84 1.9e-55 9.7e-22 0.0097 1e+02 0.32 1.2e-21 
525790 1404690 350 4.7e-54  1.1e-137 2.3e-98 1.2e-65 5.7e-27 0.00021 98 1.9 8.2e-20 
525790 1406190 350 1e-58  2.5e-158 7e-114 9.1e-77 8.4e-33 2.1e-06 92 7.9 4.7e-18 
525790 1407690 350 2.1e-63  1.4e-180 1.2e-130 7.4e-89 3.1e-39 9.7e-09 77 23 2.1e-16 
525790 1409190 350 4.3e-68  2.1e-204 1.1e-148 6.6e-102 2.7e-46 2e-11 53 47 7.8e-15 
525790 1410690 350 8.5e-73  7.6e-230 6e-168 6.4e-116 5.9e-54 1.8e-14 27 73 2.2e-13 
525790 1412190 350 1.6e-77  0 1.8e-188 6.8e-131 3.1e-62 7.1e-18 10 90 5.1e-12 
525790 1413690 350 3e-82  0 2.8e-210 7.8e-147 3.8e-71 1.2e-21 2.5 98 9e-11 
525790 1415190 350 5.5e-87  0 2.4e-233 9.6e-164 1.1e-80 9.2e-26 0.4 1e+02 1.2e-09 
525790 1416690 350 1e-91  0 0 1.3e-181 8.1e-91 3e-30 0.042 1e+02 1.3e-08 
525790 1418190 350 1.8e-96  0 0 1.8e-200 1.4e-101 4.2e-35 0.0028 1e+02 1.1e-07 
525790 1419690 350 3.1e-101  0 0 2.7e-220 5.5e-113 2.6e-40 0.00012 1e+02 7.4e-07 
525790 1421190 350 5.3e-106  0 0 0 5.3e-125 6.9e-46 3.1e-06 1e+02 3.8e-06 
525790 1422690 350 8.5e-111  0 0 0 1.3e-137 8.2e-52 5.5e-08 1e+02 1.6e-05 
525790 1424190 350 1.3e-115  0 0 0 7.6e-151 4.5e-58 6.5e-10 1e+02 5.5e-05 
525790 1425690 350 1.6e-120  0 0 0 1.2e-164 1.2e-64 5.4e-12 1e+02 0.00017 
525790 1427190 350 1.7e-125  0 0 0 5.7e-179 1.7e-71 3.4e-14 1e+02 0.00048 
525790 1428690 350 1.5e-130  0 0 0 0 1.2e-78 1.6e-16 1e+02 0.0013 
525790 1430190 350 1e-135  0 0 0 0 5e-86 6.1e-19 1e+02 0.0035 
525790 1431690 350 5.1e-141  0 0 0 0 1.1e-93 1.9e-21 1e+02 0.0095 
527290 1332690 350 4.7e-80  0 0 0 8.4e-242 5.1e-102 1.1e-24 30 70 
527290 1334190 350 4.7e-77  0 0 0 6.4e-225 1e-93 1.1e-21 60 40 
527290 1335690 350 5.2e-74  0 0 0 9.4e-209 7.6e-86 5.5e-19 83 17 
527290 1337190 350 5.5e-71  0 0 0 3.4e-193 2.5e-78 1.9e-16 94 6 
527290 1338690 350 4.9e-68  0 0 0 3.3e-178 4.2e-71 4.5e-14 98 1.9 
527290 1340190 350 3.8e-65  0 0 0 8.8e-164 3.5e-64 7.8e-12 99 0.6 
527290 1341690 350 2.5e-62  0 0 0 6.5e-150 1.5e-57 9.9e-10 1e+02 0.17 
527290 1343190 350 1.4e-59  0 0 1.4e-253 1.2e-136 2.8e-51 8.5e-08 1e+02 0.045 
527290 1344690 350 8e-57  0 0 4.8e-232 5.8e-124 2.5e-45 4.8e-06 1e+02 0.01 
527290 1346190 350 4.3e-54  0 0 1.8e-211 6.6e-112 9.4e-40 0.00017 1e+02 0.0019 
527290 1347690 350 2.3e-51  0 0 6.8e-192 1.7e-100 1.5e-34 0.0038 1e+02 0.00027 
527290 1349190 350 1.3e-48  0 3.3e-249 2.8e-173 1.1e-89 1.1e-29 0.054 1e+02 3.1e-05 
527290 1350690 350 6.8e-46  0 4.5e-225 1.2e-155 1.6e-79 3.1e-25 0.47 1e+02 2.6e-06 
527290 1352190 350 3.6e-43  3.4e-277 3.3e-202 5.6e-139 5.5e-70 4e-21 2.7 97 1.7e-07 
527290 1353690 350 1.9e-40  1.1e-248 1.3e-180 2.7e-123 4.4e-61 2.1e-17 10 90 7.9e-09 
527290 1355190 350 1e-37  8.8e-222 2.8e-160 1.4e-108 8.3e-53 4.9e-14 26 74 2.8e-10 
527290 1356690 350 5.5e-35  1.7e-196 3.3e-141 7.6e-95 3.7e-45 4.8e-11 48 52 7.1e-12 
527290 1358190 350 2.9e-32  8.1e-173 2e-123 4.4e-82 3.9e-38 2.1e-08 71 29 1.4e-13 
527290 1359690 350 1.5e-29  9.4e-151 6.9e-107 2.8e-70 9.8e-32 3.9e-06 88 12 2.3e-14 
527290 1361190 350 7.8e-27  2.7e-130 1.3e-91 1.9e-59 5.9e-26 0.00032 96 3.9 2.6e-13 
527290 1362690 350 3.9e-24  1.9e-111 1.3e-77 1.4e-49 8.6e-21 0.012 99 0.83 2.9e-12 
527290 1364190 350 1.9e-21  3.4e-94 7.2e-65 1.1e-40 3.1e-16 0.22 1e+02 0.12 3.1e-11 
527290 1365690 350 9.1e-19  1.6e-78 2.3e-53 1e-32 2.7e-12 2 98 0.01 2.4e-10 
527290 1367190 350 4e-16  1.8e-64 4.2e-43 1e-25 6.2e-09 9.8 90 0.00057 8.5e-10 
527290 1368690 350 1.7e-13  5.8e-52 4.6e-34 1.3e-19 3.7e-06 30 70 2.6e-05 1.1e-09 
527290 1370190 350 6.2e-11  5e-41 3.1e-26 1.9e-14 0.00064 60 40 2.3e-05 5.3e-10 
527290 1371690 350 2e-08  1.3e-31 1.4e-19 3.7e-10 0.035 85 15 0.00017 9.3e-11 
527290 1373190 350 5.3e-06  1e-23 4.2e-14 1e-06 0.69 96 3.4 0.001 6.2e-12 
527290 1374690 350 0.0011  2.8e-17 1e-09 0.00047 5.9 93 0.78 0.0031 1.8e-13 
527290 1376190 350 0.14  3e-12 2.2e-06 0.041 24 76 0.8 0.0028 2.3e-15 
527290 1377690 350 11  1.5e-08 0.00051 0.82 48 49 1.9 0.00069 1.6e-17 
527290 1379190 350 3.2e+02  5.5e-06 0.019 4.8 59 33 2.6 5.9e-05 9.6e-20 
527290 1380690 350 1.6e+03  0.00027 0.19 13 59 26 1.6 3.7e-06 1e-21 
527290 1382190 350 5.5e+02  0.0033 0.94 26 58 15 0.55 4e-07 4.9e-23 
527290 1383690 350 17  0.0076 1.7 35 61 2.8 0.064 5.7e-08 8.1e-24 
527290 1385190 350 0.11  0.0017 0.69 22 75 2.7 0.0012 4.8e-09 2e-24 
527290 1386690 350 0.00018  3.4e-05 0.057 5.8 86 7.8 2.1e-05 2e-10 6.5e-25 
527290 1388190 350 8.7e-08  5.3e-08 0.00084 0.53 77 22 0.00022 3.4e-12 2.1e-25 
527290 1389690 350 1.6e-11  5.8e-12 1.9e-06 0.015 50 50 0.0036 2.2e-14 5.5e-26 
527290 1391190 350 1.5e-15  3.3e-17 4.9e-10 9.8e-05 19 81 0.055 6.8e-14 9.2e-27 
527290 1392690 350 8.6e-20  7.9e-24 1.2e-14 1.2e-07 3.1 96 0.61 6e-12 7.7e-28 
527290 1394190 350 3.6e-24  6.7e-32 2.3e-20 2.3e-11 0.19 96 4.3 4.6e-10 2.8e-29 
527290 1395690 350 1.2e-28  1.8e-41 3.1e-27 6.2e-16 0.0037 82 18 2.8e-08 4e-31 
527290 1397190 350 3.4e-33  1.5e-52 2.8e-35 2.2e-21 2.1e-05 52 48 1.3e-06 4.2e-31 
527290 1398690 350 8.5e-38  3.3e-65 1.6e-44 9.8e-28 3.5e-08 21 79 4.1e-05 8e-29 
527290 1400190 350 2e-42  2e-79 5.3e-55 5.2e-35 1.5e-11 4.9 95 0.00093 1.3e-26 
527290 1401690 350 4.2e-47  3.3e-95 1e-66 3.2e-43 1.7e-15 0.56 99 0.015 1.7e-24 
527290 1403190 350 8.5e-52  1.4e-112 1.2e-79 2.2e-52 4.8e-20 0.031 1e+02 0.15 1.8e-22 
527290 1404690 350 1.6e-56  1.4e-131 7.5e-94 1.7e-62 3.4e-25 0.00081 99 1.1 1.5e-20 
527290 1406190 350 3.1e-61  3.8e-152 2.7e-109 1.5e-73 5.8e-31 9.6e-06 95 5.3 1e-18 
527290 1407690 350 5.6e-66  2.5e-174 5.3e-126 1.4e-85 2.4e-37 5e-08 83 17 5.4e-17 
527290 1409190 350 9.9e-71  4.2e-198 5.7e-144 1.4e-98 2.5e-44 1.2e-10 60 40 2.2e-15 
527290 1410690 350 1.7e-75  1.7e-223 3.4e-163 1.5e-112 5.9e-52 1.2e-13 34 66 7.3e-14 
527290 1412190 350 3e-80  0 1.1e-183 1.8e-127 3.4e-60 5.1e-17 13 87 1.8e-12 
527290 1413690 350 5.1e-85  0 1.9e-205 2.2e-143 4.7e-69 9.7e-21 3.6 96 3.6e-11 
527290 1415190 350 8.5e-90  0 1.8e-228 3e-160 1.5e-78 8e-25 0.62 99 5.4e-10 
527290 1416690 350 1.4e-94  0 0 4.3e-178 1.2e-88 2.8e-29 0.07 1e+02 6.3e-09 
527290 1418190 350 2.4e-99  0 0 6.5e-197 2.1e-99 4.3e-34 0.005 1e+02 5.7e-08 
527290 1419690 350 3.9e-104  0 0 1e-216 9.1e-111 2.8e-39 0.00022 1e+02 4e-07 
527290 1421190 350 6.2e-109  0 0 0 9.3e-123 7.8e-45 6.4e-06 1e+02 2.2e-06 
527290 1422690 350 9.6e-114  0 0 0 2.3e-135 9.8e-51 1.2e-07 1e+02 9.6e-06 
527290 1424190 350 1.4e-118  0 0 0 1.5e-148 5.6e-57 1.4e-09 1e+02 3.5e-05 
527290 1425690 350 1.7e-123  0 0 0 2.4e-162 1.6e-63 1.2e-11 1e+02 0.00011 
527290 1427190 350 1.8e-128  0 0 0 1.1e-176 2.2e-70 7.8e-14 1e+02 0.00032 
527290 1428690 350 1.6e-133  0 0 0 0 1.6e-77 3.8e-16 1e+02 0.00088 
527290 1430190 350 1e-138  0 0 0 0 6.4e-85 1.4e-18 1e+02 0.0024 
527290 1431690 350 5.3e-144  0 0 0 0 1.4e-92 4.4e-21 1e+02 0.0064 
528790 1332690 350 2.7e-83  0 0 0 0 5.1e-101 3e-24 36 64 
528790 1334190 350 3e-80  0 0 0 5e-223 9.1e-93 2.5e-21 66 34 
528790 1335690 350 3.5e-77  0 0 0 6.7e-207 6.4e-85 1.2e-18 87 13 
528790 1337190 350 3.9e-74  0 0 0 2.3e-191 2e-77 3.9e-16 96 4.5 
528790 1338690 350 3.6e-71  0 0 0 2.2e-176 3.3e-70 9.1e-14 99 1.4 
528790 1340190 350 2.8e-68  0 0 0 5.7e-162 2.7e-63 1.6e-11 1e+02 0.4 
528790 1341690 350 1.9e-65  0 0 0 4.1e-148 1.1e-56 1.9e-09 1e+02 0.11 
528790 1343190 350 1.2e-62  0 0 9.1e-251 7.5e-135 2e-50 1.6e-07 1e+02 0.025 
528790 1344690 350 6.6e-60  0 0 3e-229 3.4e-122 1.7e-44 8.6e-06 1e+02 0.0051 
528790 1346190 350 3.7e-57  0 0 1e-208 3.7e-110 6.2e-39 0.0003 1e+02 0.00084 
528790 1347690 350 2.1e-54  0 0 3.9e-189 9.4e-99 9.7e-34 0.0063 1e+02 0.00011 
528790 1349190 350 1.2e-51  0 2.1e-245 1.5e-170 5.6e-88 6.4e-29 0.084 1e+02 1.1e-05 
528790 1350690 350 6.7e-49  0 2.8e-221 6.3e-153 7.8e-78 1.8e-24 0.71 99 8.7e-07 
528790 1352190 350 3.8e-46  3.6e-272 1.9e-198 2.7e-136 2.5e-68 2.1e-20 3.8 96 5e-08 
528790 1353690 350 2.2e-43  1.1e-243 7.3e-177 1.2e-120 1.9e-59 1.1e-16 13 87 2.2e-09 
528790 1355190 350 1.2e-40  8.3e-217 1.5e-156 6e-106 3.4e-51 2.3e-13 33 67 6.9e-11 
528790 1356690 350 7e-38  1.5e-191 1.6e-137 3.1e-92 1.4e-43 2.2e-10 57 43 1.6e-12 
528790 1358190 350 4e-35  6.6e-168 9e-120 1.7e-79 1.4e-36 8.5e-08 79 21 2.8e-14 
528790 1359690 350 2.3e-32  7e-146 2.8e-103 9.5e-68 3.2e-30 1.5e-05 92 7.6 6.4e-16 
528790 1361190 350 1.3e-29  1.8e-125 4.7e-88 5.8e-57 1.7e-24 0.0011 98 2 3.8e-15 
528790 1362690 350 7.3e-27  1.2e-106 4.2e-74 3.8e-47 2.3e-19 0.037 1e+02 0.34 4.5e-14 
528790 1364190 350 4.1e-24  1.8e-89 2.1e-61 2.7e-38 7e-15 0.58 99 0.038 5.3e-13 
528790 1365690 350 2.3e-21  7e-74 5.7e-50 2.1e-30 5.3e-11 4.5 95 0.0027 3.9e-12 
528790 1367190 350 1.2e-18  6.9e-60 8.7e-40 1.8e-23 1e-07 19 81 0.00011 1.2e-11 
528790 1368690 350 6.3e-16  1.7e-47 7.6e-31 1.8e-17 4.9e-05 47 53 3.1e-06 1.3e-11 
528790 1370190 350 3.1e-13  1.2e-36 3.9e-23 2e-12 0.0066 77 23 6.6e-07 4.6e-12 
528790 1371690 350 1.4e-10  2.1e-27 1.3e-16 2.9e-08 0.27 94 5.6 5.7e-06 5.8e-13 
528790 1373190 350 5.7e-08  1.1e-19 2.6e-11 5.7e-05 3.8 95 0.74 3.7e-05 2.6e-14 
528790 1374690 350 1.9e-05  2e-13 4e-07 0.017 22 78 0.07 8.7e-05 4.2e-16 
528790 1376190 350 0.0053  1.2e-08 0.00049 0.87 58 41 0.065 4.6e-05 2.7e-18 
528790 1377690 350 0.98  3e-05 0.062 9.5 76 14 0.22 5.1e-06 8e-21 
528790 1379190 350 88  0.0049 1.1 29 60 9.1 0.24 1.5e-07 1.5e-23 
528790 1380690 350 1.7e+03  0.098 5.2 40 44 11 0.063 2.5e-09 4.3e-26 
528790 1382190 350 1.3e+03  0.65 13 45 34 6.9 0.011 1.2e-10 9.1e-28 
528790 1383690 350 24  1.9 26 54 17 1.1 0.0022 2.8e-11 2.5e-28 
528790 1385190 350 0.066  0.69 17 55 27 0.16 7.6e-05 5.7e-12 1.5e-28 
528790 1386690 350 3.7e-05  0.03 3.1 31 65 1.2 7.6e-07 6.5e-13 1.4e-28 
528790 1388190 350 8.5e-09  8.5e-05 0.078 4.6 88 6.9 1e-05 2.2e-14 9.3e-29 
528790 1389690 350 8.9e-13  1.4e-08 0.00027 0.19 75 25 0.00029 2.4e-16 4.4e-29 
528790 1391190 350 4.6e-17  1.4e-13 1.1e-07 0.002 40 60 0.0079 2.7e-15 1.3e-29 
528790 1392690 350 1.5e-21  5.4e-20 4.5e-12 3.9e-06 9.9 90 0.15 4.1e-13 1.9e-30 
528790 1394190 350 4e-26  7e-28 1.3e-17 1.1e-09 0.88 97 1.7 5e-11 1.1e-31 
528790 1395690 350 9.2e-31  2.7e-37 2.5e-24 4.3e-14 0.024 90 10 4.5e-09 2.4e-33 
528790 1397190 350 1.9e-35  3e-48 3.1e-32 2.1e-19 0.00019 65 35 2.8e-07 3.6e-32 
528790 1398690 350 3.6e-40  8.7e-61 2.2e-41 1.2e-25 4e-07 31 69 1.2e-05 9.1e-30 
528790 1400190 350 6.7e-45  6.6e-75 9.5e-52 7.8e-33 2.2e-10 8.5 92 0.00034 1.8e-27 
528790 1401690 350 1.2e-49  1.3e-90 2.3e-63 5.8e-41 3e-14 1.2 99 0.0065 3e-25 
528790 1403190 350 2e-54  6.4e-108 3e-76 4.8e-50 9.9e-19 0.075 1e+02 0.082 3.7e-23 
528790 1404690 350 3.3e-59  7.8e-127 2.2e-90 4.3e-60 8.1e-24 0.0023 99 0.68 3.7e-21 
528790 1406190 350 5.5e-64  2.4e-147 9.1e-106 4.2e-71 1.6e-29 3e-05 96 3.7 2.9e-19 
528790 1407690 350 8.9e-69  1.8e-169 2e-122 4.4e-83 7.4e-36 1.8e-07 86 14 1.7e-17 
528790 1409190 350 1.4e-73  3.2e-193 2.4e-140 4.9e-96 8.3e-43 4.5e-10 66 34 7.9e-16 
528790 1410690 350 2.3e-78  1.4e-218 1.6e-159 5.9e-110 2.2e-50 5e-13 39 61 2.8e-14 
528790 1412190 350 3.6e-83  0 5.4e-180 7.5e-125 1.4e-58 2.4e-16 16 84 7.7e-13 
528790 1413690 350 5.7e-88  0 1e-201 1e-140 2e-67 4.9e-20 4.7 95 1.6e-11 
528790 1415190 350 9e-93  0 1e-224 1.5e-157 7e-77 4.3e-24 0.87 99 2.6e-10 
528790 1416690 350 1.4e-97  0 0 2.2e-175 5.8e-87 1.6e-28 0.1 1e+02 3.3e-09 
528790 1418190 350 2.2e-102  0 0 3.5e-194 1.1e-97 2.6e-33 0.0079 1e+02 3.2e-08 
528790 1419690 350 3.4e-107  0 0 6.1e-214 5e-109 1.8e-38 0.00037 1e+02 2.4e-07 
528790 1421190 350 5.3e-112  0 0 0 5.3e-121 5.2e-44 1.1e-05 1e+02 1.4e-06 
528790 1422690 350 7.8e-117  0 0 0 1.4e-133 6.8e-50 2.1e-07 1e+02 6.2e-06 
528790 1424190 350 1.1e-121  0 0 0 8.9e-147 4e-56 2.7e-09 1e+02 2.3e-05 
528790 1425690 350 1.3e-126  0 0 0 1.5e-160 1.1e-62 2.3e-11 1e+02 7.5e-05 
528790 1427190 350 1.4e-131  0 0 0 7.2e-175 1.6e-69 1.5e-13 1e+02 0.00022 
528790 1428690 350 1.2e-136  0 0 0 0 1.2e-76 7.3e-16 1e+02 0.00061 
528790 1430190 350 7.8e-142  0 0 0 0 4.8e-84 2.8e-18 1e+02 0.0017 
528790 1431690 350 4e-147  0 0 0 0 1.1e-91 8.6e-21 1e+02 0.0045 
530290 1332690 350 1.2e-86  0 0 0 0 2.8e-100 6.2e-24 41 59 
530290 1334190 350 1.4e-83  0 0 0 1.2e-221 4.5e-92 4.8e-21 71 29 
530290 1335690 350 1.8e-80  0 0 0 1.5e-205 3e-84 2.2e-18 89 11 
530290 1337190 350 2.1e-77  0 0 0 4.9e-190 9.3e-77 6.7e-16 97 3.4 
530290 1338690 350 2e-74  0 0 0 4.5e-175 1.5e-69 1.5e-13 99 1 
530290 1340190 350 1.6e-71  0 0 0 1.2e-160 1.2e-62 2.5e-11 1e+02 0.28 
530290 1341690 350 1.1e-68  0 0 0 8.1e-147 4.5e-56 3e-09 1e+02 0.07 
530290 1343190 350 6.7e-66  0 0 8.3e-249 1.5e-133 8.3e-50 2.5e-07 1e+02 0.016 
530290 1344690 350 4e-63  0 0 2.6e-227 6.4e-121 6.8e-44 1.3e-05 1e+02 0.0029 
530290 1346190 350 2.3e-60  0 0 9e-207 6.8e-109 2.4e-38 0.00043 1e+02 0.00043 
530290 1347690 350 1.3e-57  0 0 3.3e-187 1.7e-97 3.6e-33 0.009 1e+02 5.2e-05 
530290 1349190 350 7.9e-55  0 1e-242 1.2e-168 9.6e-87 2.3e-28 0.12 1e+02 4.8e-06 
530290 1350690 350 4.6e-52  0 1.3e-218 4.9e-151 1.3e-76 6.3e-24 0.94 99 3.4e-07 
530290 1352190 350 2.7e-49  1.4e-268 8.9e-196 2e-134 4e-67 7.2e-20 4.8 95 1.8e-08 
530290 1353690 350 1.6e-46  4e-240 3.2e-174 9e-119 2.9e-58 3.5e-16 16 84 7.3e-10 
530290 1355190 350 9.6e-44  2.9e-213 6.1e-154 4.1e-104 4.9e-50 7.2e-13 38 62 2.2e-11 
530290 1356690 350 5.8e-41  4.9e-188 6.2e-135 2e-90 1.9e-42 6.3e-10 64 36 4.8e-13 
530290 1358190 350 3.5e-38  2e-164 3.4e-117 1e-77 1.8e-35 2.3e-07 84 16 7.7e-15 
530290 1359690 350 2.1e-35  2e-142 9.8e-101 5.4e-66 3.9e-29 3.8e-05 95 5 9.3e-17 
530290 1361190 350 1.3e-32  4.9e-122 1.5e-85 3.1e-55 2e-23 0.0026 99 1.1 3.6e-17 
530290 1362690 350 8e-30  2.9e-103 1.3e-71 1.9e-45 2.3e-18 0.081 1e+02 0.16 4.4e-16 
530290 1364190 350 4.9e-27  4e-86 5.7e-59 1.2e-36 6.6e-14 1.2 99 0.015 5.3e-15 
530290 1365690 350 3e-24  1.4e-70 1.4e-47 8.2e-29 4.5e-10 8 92 0.00086 3.8e-14 
530290 1367190 350 1.9e-21  1.2e-56 1.8e-37 6.2e-22 7.4e-07 29 71 3e-05 1e-13 
530290 1368690 350 1.2e-18  2.6e-44 1.4e-28 5.2e-16 0.00031 61 39 6.2e-07 9.3e-14 
