#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
471394 1340050 300 8.1e-08  0 0 0 0 1.5e-302 1.7e-114 2.3e-27 1e+02 
470686 1339554 300 6.3e-08  0 0 0 0 3.2e-311 1.7e-118 7.7e-29 1e+02 
469973 1339055 300 5e-08  0 0 0 0 0 1.3e-122 2.2e-30 1e+02 
469256 1338553 300 4.1e-08  0 0 0 0 0 8.2e-127 5.6e-32 1e+02 
468535 1338049 300 3.4e-08  0 0 0 0 0 3.9e-131 1.2e-33 1e+02 
467810 1337541 300 2.8e-08  0 0 0 0 0 1.5e-135 2.3e-35 1e+02 
467081 1337030 300 2.4e-08  0 0 0 0 0 4.5e-140 3.8e-37 1e+02 
466348 1336517 300 2e-08  0 0 0 0 0 1.1e-144 5.6e-39 1e+02 
465611 1336001 300 1.6e-08  0 0 0 0 0 2.1e-149 7.5e-41 1e+02 
464870 1335482 300 1.3e-08  0 0 0 0 0 3.3e-154 8.9e-43 1e+02 
464124 1334960 300 9.9e-09  0 0 0 0 0 4.2e-159 9.5e-45 1e+02 
463375 1334435 300 7.6e-09  0 0 0 0 0 4.2e-164 9e-47 1e+02 
462621 1333907 300 5.8e-09  0 0 0 0 0 3.3e-169 7.4e-49 1e+02 
461863 1333377 300 4.5e-09  0 0 0 0 0 2e-174 5.3e-51 1e+02 
461102 1332843 300 3.6e-09  0 0 0 0 0 9.4e-180 3.2e-53 1e+02 
460336 1332307 300 2.9e-09  0 0 0 0 0 3.3e-185 1.6e-55 1e+02 
459566 1331768 300 2.4e-09  0 0 0 0 0 8.6e-191 7.1e-58 1e+02 
458792 1331226 300 2e-09  0 0 0 0 0 1.7e-196 2.6e-60 1e+02 
458013 1330681 300 1.7e-09  0 0 0 0 0 2.6e-202 8.4e-63 1e+02 
457231 1330133 300 1.4e-09  0 0 0 0 0 3.2e-208 2.4e-65 1e+02 
456445 1329583 300 1.1e-09  0 0 0 0 0 3e-214 5.9e-68 1e+02 
455654 1329029 300 9e-10  0 0 0 0 0 2.2e-220 1.3e-70 1e+02 
454860 1328473 300 6.8e-10  0 0 0 0 0 1.3e-226 2.5e-73 1e+02 
454061 1327913 300 5.1e-10  0 0 0 0 0 5.6e-233 4.1e-76 1e+02 
453258 1327351 300 3.8e-10  0 0 0 0 0 1.9e-239 5.9e-79 1e+02 
452451 1326786 300 2.9e-10  0 0 0 0 0 4.6e-246 7.1e-82 1e+02 
451640 1326219 300 2.2e-10  0 0 0 0 0 8.4e-253 7.1e-85 1e+02 
450825 1325648 300 1.8e-10  0 0 0 0 0 1.1e-259 5.8e-88 1e+02 
532271 1382674 300 4.7  72 25 3 0.14 0.00069 2.4e-09 4.8e-19 9e-37 
532248 1382655 300 5.7  71 25 3.1 0.14 0.00073 2.6e-09 5.1e-19 9.7e-37 
532221 1382632 300 7.1  71 26 3.2 0.15 0.00078 2.8e-09 5.5e-19 1e-36 
532190 1382606 300 9.2  70 26 3.4 0.16 0.00084 3e-09 6.1e-19 1.2e-36 
532156 1382578 300 12  70 27 3.5 0.18 0.00092 3.3e-09 6.8e-19 1.3e-36 
532118 1382545 300 16  69 27 3.7 0.19 0.001 3.8e-09 7.7e-19 1.5e-36 
532076 1382510 300 22  68 28 4 0.21 0.0012 4.3e-09 9e-19 1.7e-36 
532030 1382471 300 30  66 29 4.3 0.24 0.0013 5.1e-09 1.1e-18 2.1e-36 
531980 1382430 300 41  65 30 4.7 0.27 0.0016 6.3e-09 1.3e-18 2.7e-36 
531926 1382385 300 57  63 31 5.2 0.31 0.0019 7.9e-09 1.7e-18 3.5e-36 
531869 1382336 300 79  61 33 5.9 0.37 0.0024 1e-08 2.3e-18 4.8e-36 
531807 1382285 300 1.1e+02  58 35 6.7 0.45 0.003 1.4e-08 3.3e-18 6.9e-36 
531742 1382230 300 1.4e+02  55 36 7.7 0.56 0.004 2e-08 4.9e-18 1.1e-35 
531673 1382173 300 1.9e+02  52 38 8.9 0.71 0.0054 2.9e-08 7.7e-18 1.7e-35 
531601 1382111 300 2.4e+02  48 40 10 0.92 0.0076 4.5e-08 1.3e-17 2.9e-35 
531524 1382047 300 3e+02  44 42 12 1.2 0.011 7.4e-08 2.2e-17 5.3e-35 
531444 1381980 300 3.6e+02  40 43 15 1.6 0.016 1.2e-07 4e-17 1e-34 
531359 1381909 300 4.3e+02  36 44 17 2.2 0.024 2.2e-07 7.9e-17 2.1e-34 
531271 1381835 300 5e+02  32 45 20 2.9 0.038 4e-07 1.6e-16 4.5e-34 
531179 1381758 300 5.7e+02  28 45 23 3.9 0.058 7.6e-07 3.4e-16 1e-33 
531083 1381678 300 6.3e+02  25 44 26 5.2 0.091 1.5e-06 7.6e-16 2.5e-33 
530984 1381594 300 6.9e+02  21 43 29 6.8 0.14 2.9e-06 1.8e-15 6.4e-33 
530880 1381507 300 7.4e+02  18 41 32 8.7 0.22 5.9e-06 4.3e-15 1.7e-32 
530773 1381417 300 7.8e+02  15 40 34 11 0.33 1.2e-05 1.1e-14 4.8e-32 
530662 1381324 300 8.1e+02  13 38 36 13 0.5 2.5e-05 2.7e-14 1.4e-31 
530547 1381228 300 8.2e+02  10 36 37 16 0.73 5.2e-05 7.3e-14 4.3e-31 
530429 1381128 300 8.2e+02  7.9 34 39 18 1.1 0.00011 2e-13 1.4e-30 
530306 1381025 300 8.1e+02  6 32 41 20 1.5 0.00023 5.5e-13 4.6e-30 
530180 1380919 300 7.9e+02  4.4 29 42 23 2 0.00048 1.6e-12 1.6e-29 
530049 1380810 300 7.6e+02  3.1 26 44 25 2.6 0.001 4.6e-12 5.6e-29 
529915 1380697 300 7.2e+02  2.1 22 46 27 3.3 0.002 1.4e-11 2.1e-28 
529777 1380582 300 6.8e+02  1.3 19 47 29 4.1 0.0041 4.1e-11 7.9e-28 
529636 1380463 300 6.3e+02  0.82 15 48 31 5 0.0079 1.2e-10 3.1e-27 
529490 1380341 300 5.8e+02  0.47 12 48 34 5.8 0.015 3.7e-10 1.3e-26 
529341 1380215 300 5.3e+02  0.26 8.9 46 38 6.7 0.028 1.1e-09 5.2e-26 
529188 1380087 300 4.7e+02  0.13 6.4 44 42 7.6 0.05 3.4e-09 2.2e-25 
529030 1379955 300 4.2e+02  0.063 4.4 41 46 8.6 0.087 1e-08 9.6e-25 
528870 1379820 300 3.7e+02  0.028 2.9 37 51 9.6 0.15 3.1e-08 4.2e-24 
528705 1379682 300 3.2e+02  0.012 1.8 32 55 11 0.23 9.5e-08 1.9e-23 
528536 1379540 300 2.8e+02  0.0045 1 27 59 12 0.36 2.8e-07 9e-23 
528364 1379396 300 2.4e+02  0.0016 0.57 22 63 14 0.54 8.3e-07 4.2e-22 
528188 1379248 300 2e+02  0.00052 0.3 17 65 17 0.78 2.4e-06 2e-21 
528008 1379097 300 1.7e+02  0.00015 0.14 12 66 20 1.1 6.8e-06 9.7e-21 
527824 1378943 300 1.4e+02  4e-05 0.065 8.8 66 24 1.4 1.9e-05 4.7e-20 
527636 1378785 300 1.1e+02  9.5e-06 0.027 5.8 64 29 1.8 5.1e-05 2.3e-19 
527445 1378624 300 94  2e-06 0.01 3.6 60 34 2.3 0.00013 1.1e-18 
527249 1378460 300 77  3.6e-07 0.0036 2.1 55 41 2.8 0.00033 5.5e-18 
527050 1378293 300 64  5.8e-08 0.0011 1.2 48 48 3.2 0.00078 2.7e-17 
526847 1378123 300 53  8e-09 0.00032 0.6 41 55 3.8 0.0018 1.3e-16 
526640 1377949 300 43  9.5e-10 8.1e-05 0.28 33 62 4.3 0.0038 6.1e-16 
526430 1377773 300 36  9.8e-11 1.8e-05 0.12 26 69 4.8 0.0079 2.8e-15 
526215 1377593 300 30  8.4e-12 3.7e-06 0.049 20 75 5.4 0.015 1.3e-14 
525997 1377409 300 25  6.1e-13 6.5e-07 0.018 14 80 6.1 0.028 5.9e-14 
525775 1377223 300 20  3.7e-14 1e-07 0.0061 9.8 83 6.8 0.049 2.6e-13 
525549 1377033 300 17  1.9e-15 1.4e-08 0.0019 6.4 86 7.7 0.082 1.1e-12 
525319 1376841 300 14  7.7e-17 1.6e-09 0.00052 4 87 8.7 0.13 4.9e-12 
525085 1376645 300 12  2.6e-18 1.6e-10 0.00013 2.4 87 10 0.19 2e-11 
524848 1376445 300 9.5  7.3e-20 1.4e-11 3e-05 1.3 87 12 0.27 8.2e-11 
524607 1376243 300 7.8  1.6e-21 1.1e-12 6e-06 0.7 85 14 0.36 3.2e-10 
524361 1376037 300 6.4  2.9e-23 6.6e-14 1.1e-06 0.35 83 17 0.46 1.2e-09 
524112 1375828 300 5.3  4.1e-25 3.5e-15 1.7e-07 0.16 79 20 0.57 4.6e-09 
523860 1375616 300 4.3  4.6e-27 1.5e-16 2.4e-08 0.073 75 24 0.68 1.6e-08 
523603 1375401 300 3.5  4e-29 5.7e-18 2.9e-09 0.03 70 29 0.79 5.7e-08 
523343 1375182 300 2.9  2.7e-31 1.7e-19 3.1e-10 0.012 64 35 0.89 1.9e-07 
523078 1374960 300 2.3  1.4e-33 4.2e-21 2.9e-11 0.0041 57 42 0.99 6e-07 
522810 1374736 300 1.9  5.4e-36 8.4e-23 2.3e-12 0.0014 49 50 1.1 1.8e-06 
522538 1374507 300 1.5  1.6e-38 1.4e-24 1.6e-13 0.00042 42 57 1.2 5.3e-06 
522262 1374276 300 1.2  3.5e-41 1.8e-26 9.1e-15 0.00012 34 65 1.3 1.5e-05 
521983 1374041 300 1  5.8e-44 1.8e-28 4.5e-16 3e-05 27 72 1.4 3.9e-05 
521699 1373803 300 0.81  6.9e-47 1.5e-30 1.9e-17 6.9e-06 20 79 1.5 9.7e-05 
521412 1373562 300 0.65  6.1e-50 9.5e-33 6.5e-19 1.5e-06 14 84 1.6 0.00023 
521121 1373318 300 0.53  3.8e-53 4.7e-35 1.9e-20 2.8e-07 10 88 1.7 0.00051 
520826 1373071 300 0.42  1.7e-56 1.8e-37 4.5e-22 4.7e-08 6.6 92 1.9 0.0011 
520527 1372820 300 0.34  5.5e-60 5.3e-40 8.8e-24 7.1e-09 4.2 94 2.1 0.0021 
520225 1372566 300 0.27  1.2e-63 1.2e-42 1.4e-25 9.6e-10 2.5 95 2.3 0.0038 
519918 1372309 300 0.22  1.9e-67 2e-45 1.8e-27 1.1e-10 1.4 96 2.5 0.0066 
519608 1372049 300 0.17  2e-71 2.6e-48 1.9e-29 1.2e-11 0.77 96 2.9 0.011 
519294 1371785 300 0.14  1.4e-75 2.4e-51 1.6e-31 1.1e-12 0.4 96 3.3 0.016 
518976 1371518 300 0.11  6.9e-80 1.7e-54 1.1e-33 8.8e-14 0.19 96 3.9 0.023 
518654 1371248 300 0.086  2.2e-84 8.5e-58 5.9e-36 6.1e-15 0.089 95 4.6 0.031 
518329 1370975 300 0.068  4.7e-89 3.2e-61 2.5e-38 3.7e-16 0.039 94 5.6 0.039 
517999 1370699 300 0.054  6.4e-94 8.3e-65 8.1e-41 1.9e-17 0.016 93 6.9 0.048 
517666 1370419 300 0.042  5.7e-99 1.6e-68 2.1e-43 8.6e-19 0.0061 91 8.6 0.055 
517329 1370136 300 0.033  3.2e-104 2.1e-72 4.1e-46 3.3e-20 0.0022 89 11 0.062 
516988 1369850 300 0.026  1.2e-109 1.9e-76 6.2e-49 1.1e-21 0.00074 86 14 0.068 
516644 1369561 300 0.02  2.6e-115 1.3e-80 7.2e-52 2.9e-23 0.00023 82 18 0.074 
516295 1369269 300 0.016  3.6e-121 5.7e-85 6.3e-55 6.7e-25 6.8e-05 78 22 0.08 
515943 1368973 300 0.013  3e-127 1.8e-89 4.1e-58 1.3e-26 1.8e-05 72 28 0.086 
515586 1368674 300 0.0098  1.5e-133 3.6e-94 2e-61 2.1e-28 4.4e-06 65 35 0.093 
515226 1368372 300 0.0076  4.5e-140 4.9e-99 7.2e-65 2.8e-30 9.9e-07 58 42 0.099 
514862 1368067 300 0.0059  8e-147 4.5e-104 1.9e-68 3.1e-32 2e-07 49 50 0.1 
514495 1367758 300 0.0046  8.4e-154 2.8e-109 3.8e-72 2.9e-34 3.7e-08 41 59 0.11 
514123 1367446 300 0.0036  4.9e-161 1.1e-114 5.3e-76 2.2e-36 6.2e-09 33 67 0.12 
513748 1367131 300 0.0028  1.7e-168 2.8e-120 5.4e-80 1.3e-38 9.3e-10 25 74 0.12 
513369 1366813 300 0.0021  3.2e-176 4.5e-126 4e-84 6.6e-41 1.3e-10 19 81 0.13 
512986 1366492 300 0.0017  3.4e-184 4.7e-132 2.1e-88 2.7e-43 1.5e-11 13 87 0.13 
512599 1366167 300 0.0013  1.9e-192 3e-138 7.4e-93 8.6e-46 1.6e-12 9 91 0.14 
512208 1365839 300 0.00098  6e-201 1.2e-144 1.9e-97 2.2e-48 1.5e-13 5.8 94 0.15 
511814 1365508 300 0.00075  1e-209 3e-151 3.3e-102 4.6e-51 1.3e-14 3.5 96 0.16 
511415 1365174 300 0.00058  8.8e-219 4.5e-158 4e-107 7.5e-54 9.8e-16 2.1 98 0.17 
511013 1364837 300 0.00044  4.1e-228 4.1e-165 3.4e-112 9.7e-57 6.4e-17 1.2 99 0.18 
510607 1364496 300 0.00034  9.6e-238 2.2e-172 1.9e-117 9.7e-60 3.7e-18 0.61 99 0.2 
510197 1364152 300 0.00026  1.1e-247 7.1e-180 7.1e-123 7.6e-63 1.9e-19 0.31 99 0.22 
509784 1363805 300 0.0002  7.1e-258 1.4e-187 1.8e-128 4.7e-66 8.2e-21 0.15 1e+02 0.24 
509366 1363455 300 0.00015  2.1e-268 1.5e-195 3e-134 2.2e-69 3.1e-22 0.07 1e+02 0.28 
508945 1363101 300 0.00011  3e-279 9e-204 3.3e-140 8.1e-73 1e-23 0.031 1e+02 0.33 
508520 1362744 300 8.6e-05  2.1e-290 3.2e-212 2.3e-146 2.2e-76 3e-25 0.013 1e+02 0.39 
508091 1362384 300 6.5e-05  6.9e-302 6.2e-221 1.1e-152 4.7e-80 7.2e-27 0.0053 1e+02 0.47 
507658 1362021 300 4.9e-05  1.1e-313 6.7e-230 3.1e-159 7.5e-84 1.5e-28 0.0021 99 0.58 
507221 1361655 300 3.7e-05  0 4e-239 5.8e-166 8.9e-88 2.7e-30 0.00076 99 0.73 
506781 1361285 300 2.8e-05  0 1.3e-248 6.9e-173 8e-92 4.2e-32 0.00026 99 0.93 
506336 1360912 300 2.1e-05  0 2.2e-258 4.9e-180 5.3e-96 5.5e-34 8.5e-05 99 1.2 
505888 1360536 300 1.6e-05  0 2e-268 2.2e-187 2.6e-100 6e-36 2.6e-05 98 1.6 
505436 1360157 300 1.2e-05  0 9.7e-279 6.2e-195 9.3e-105 5.6e-38 7.2e-06 98 2.1 
504981 1359775 300 9.1e-06  0 2.5e-289 1.1e-202 2.5e-109 4.4e-40 1.9e-06 97 2.8 
504521 1359389 300 6.8e-06  0 3.1e-300 1.1e-210 4.7e-114 2.9e-42 4.5e-07 96 3.7 
504057 1359000 300 5.1e-06  0 2e-311 6.4e-219 6.5e-119 1.6e-44 1e-07 95 5 
503590 1358608 300 3.8e-06  0 0 2.3e-227 6.5e-124 7.2e-47 2e-08 93 6.7 
503119 1358213 300 2.8e-06  0 0 5e-236 4.7e-129 2.8e-49 3.8e-09 91 9.1 
502644 1357814 300 2.1e-06  0 0 6.1e-245 2.4e-134 8.8e-52 6.5e-10 88 12 
502165 1357412 300 1.5e-06  0 0 4.4e-254 8.6e-140 2.3e-54 1e-10 84 16 
501683 1357007 300 1.1e-06  0 0 1.8e-263 2.3e-145 5.1e-57 1.5e-11 79 21 
501196 1356599 300 7.4e-07  0 0 4.4e-273 4.1e-151 9.4e-60 2e-12 73 27 
500706 1356188 300 5e-07  0 0 6.1e-283 5.4e-157 1.4e-62 2.4e-13 66 34 
500212 1355773 300 3.4e-07  0 0 4.7e-293 4.9e-163 1.8e-65 2.7e-14 58 42 
499714 1355355 300 2.3e-07  0 0 2e-303 3.1e-169 1.8e-68 2.7e-15 49 51 
499212 1354934 300 1.5e-07  0 0 4.6e-314 1.3e-175 1.5e-71 2.5e-16 40 60 
498707 1354510 300 9.7e-08  0 0 0 3.9e-182 1e-74 2.1e-17 31 69 
498197 1354083 300 6.4e-08  0 0 0 7.6e-189 5.4e-78 1.5e-18 23 77 
497684 1353652 300 4.3e-08  0 0 0 9.7e-196 2.3e-81 9.6e-20 16 84 
497167 1353218 300 3e-08  0 0 0 7.9e-203 7.2e-85 5.2e-21 9.8 90 
496646 1352781 300 2.1e-08  0 0 0 4.1e-210 1.8e-88 2.4e-22 5.5 94 
496121 1352341 300 1.6e-08  0 0 0 1.4e-217 3.3e-92 9.8e-24 2.9 97 
495593 1351897 300 1.2e-08  0 0 0 2.8e-225 4.7e-96 3.4e-25 1.4 99 
495060 1351451 300 9e-09  0 0 0 3.8e-233 5.2e-100 1e-26 0.63 99 
494524 1351001 300 6.7e-09  0 0 0 3.3e-241 4.5e-104 2.8e-28 0.27 1e+02 
493984 1350547 300 5e-09  0 0 0 1.8e-249 3.1e-108 6.5e-30 0.12 1e+02 
493440 1350091 300 3.6e-09  0 0 0 6.6e-258 1.6e-112 1.4e-31 0.047 1e+02 
492892 1349631 300 2.6e-09  0 0 0 1.5e-266 6.7e-117 2.5e-33 0.018 1e+02 
492341 1349169 300 1.9e-09  0 0 0 2.2e-275 2.1e-121 4.1e-35 0.007 1e+02 
491785 1348703 300 1.4e-09  0 0 0 1.8e-284 5e-126 5.6e-37 0.0025 1e+02 
491226 1348233 300 1e-09  0 0 0 9.6e-294 9e-131 6.6e-39 0.00086 1e+02 
490663 1347761 300 7.5e-10  0 0 0 3.1e-303 1.2e-135 6.7e-41 0.00028 1e+02 
490096 1347285 300 5.6e-10  0 0 0 8.9e-313 1.2e-140 5.8e-43 8.8e-05 1e+02 
489526 1346806 300 4.1e-10  0 0 0 0 9.4e-146 4.4e-45 2.6e-05 1e+02 
488951 1346324 300 2.9e-10  0 0 0 0 5.4e-151 2.9e-47 7.6e-06 1e+02 
488373 1345839 300 2.1e-10  0 0 0 0 2.4e-156 1.7e-49 2.1e-06 1e+02 
487790 1345350 300 1.5e-10  0 0 0 0 7.6e-162 8.2e-52 5.3e-07 1e+02 
487204 1344859 300 1e-10  0 0 0 0 1.8e-167 3.4e-54 1.3e-07 1e+02 
486615 1344364 300 7.2e-11  0 0 0 0 3.2e-173 1.2e-56 2.7e-08 1e+02 
486021 1343866 300 5.2e-11  0 0 0 0 4e-179 3.5e-59 5.3e-09 1e+02 
485423 1343364 300 3.8e-11  0 0 0 0 3.6e-185 8.5e-62 9.4e-10 1e+02 
484822 1342860 300 2.8e-11  0 0 0 0 2.3e-191 1.7e-64 1.5e-10 1e+02 
484217 1342352 300 2.1e-11  0 0 0 0 1.1e-197 3e-67 2.2e-11 1e+02 
483608 1341841 300 1.5e-11  0 0 0 0 3.6e-204 4.3e-70 3.1e-12 1e+02 
482995 1341327 300 1e-11  0 0 0 0 9e-211 5.4e-73 3.9e-13 1e+02 
482378 1340809 300 7.2e-12  0 0 0 0 1.6e-217 5.7e-76 4.6e-14 1e+02 
481758 1340289 300 4.9e-12  0 0 0 0 2.1e-224 5.1e-79 4.9e-15 1e+02 
481134 1339765 300 3.4e-12  0 0 0 0 1.9e-231 3.8e-82 4.8e-16 1e+02 
480505 1339238 300 2.3e-12  0 0 0 0 1.2e-238 2.3e-85 4.2e-17 1e+02 
479873 1338707 300 1.6e-12  0 0 0 0 4.9e-246 1.1e-88 3.2e-18 1e+02 
479238 1338174 300 1.2e-12  0 0 0 0 1.4e-253 4.3e-92 2.1e-19 1e+02 
478598 1337637 300 8.8e-13  0 0 0 0 2.8e-261 1.3e-95 1.3e-20 1e+02 
477954 1337097 300 6.4e-13  0 0 0 0 3.7e-269 3.4e-99 6.8e-22 1e+02 
477307 1336554 300 4.6e-13  0 0 0 0 3.5e-277 7.4e-103 3.3e-23 1e+02 
476656 1336008 300 3.2e-13  0 0 0 0 2.4e-285 1.3e-106 1.5e-24 1e+02 
476001 1335458 300 2.2e-13  0 0 0 0 1.1e-293 2e-110 6.1e-26 1e+02 
475342 1334905 300 1.5e-13  0 0 0 0 3.4e-302 2.4e-114 2.3e-27 1e+02 
474680 1334349 300 9.6e-14  0 0 0 0 0 2.5e-118 7.6e-29 1e+02 
474013 1333790 300 6.4e-14  0 0 0 0 0 2e-122 2.3e-30 1e+02 
473343 1333227 300 4.3e-14  0 0 0 0 0 1.2e-126 5.8e-32 1e+02 
472669 1332662 300 3e-14  0 0 0 0 0 6.1e-131 1.3e-33 1e+02 
471991 1332093 300 2.2e-14  0 0 0 0 0 2.3e-135 2.4e-35 1e+02 
471309 1331521 300 1.6e-14  0 0 0 0 0 6.7e-140 3.9e-37 1e+02 
470623 1330946 300 1.2e-14  0 0 0 0 0 1.6e-144 5.5e-39 1e+02 
469934 1330367 300 8.4e-15  0 0 0 0 0 3e-149 7.1e-41 1e+02 
469241 1329785 300 5.8e-15  0 0 0 0 0 4.6e-154 8.3e-43 1e+02 
468544 1329200 300 3.9e-15  0 0 0 0 0 5.8e-159 8.8e-45 1e+02 
467843 1328612 300 2.5e-15  0 0 0 0 0 6e-164 8.4e-47 1e+02 
467138 1328021 300 1.6e-15  0 0 0 0 0 4.9e-169 7.2e-49 1e+02 
466429 1327426 300 1e-15  0 0 0 0 0 3.1e-174 5.3e-51 1e+02 
465717 1326829 300 6.5e-16  0 0 0 0 0 1.5e-179 3.4e-53 1e+02 
465001 1326228 300 4.4e-16  0 0 0 0 0 5.4e-185 1.8e-55 1e+02 
464281 1325623 300 3.1e-16  0 0 0 0 0 1.4e-190 7.6e-58 1e+02 
463557 1325016 300 2.2e-16  0 0 0 0 0 2.8e-196 2.8e-60 1e+02 
462829 1324405 300 1.7e-16  0 0 0 0 0 4.1e-202 8.5e-63 1e+02 
462097 1323791 300 1.2e-16  0 0 0 0 0 4.7e-208 2.3e-65 1e+02 
461362 1323174 300 8.5e-17  0 0 0 0 0 4.3e-214 5.4e-68 1e+02 
460623 1322554 300 5.7e-17  0 0 0 0 0 3.1e-220 1.2e-70 1e+02 
459880 1321930 300 3.7e-17  0 0 0 0 0 1.8e-226 2.2e-73 1e+02 
459133 1321304 300 2.3e-17  0 0 0 0 0 8e-233 3.7e-76 1e+02 
458382 1320674 300 1.4e-17  0 0 0 0 0 2.8e-239 5.5e-79 1e+02 
457627 1320041 300 8.5e-18  0 0 0 0 0 7.2e-246 7e-82 1e+02 
456869 1319404 300 5.2e-18  0 0 0 0 0 1.4e-252 7.4e-85 1e+02 
456107 1318765 300 3.4e-18  0 0 0 0 0 1.9e-259 6.3e-88 1e+02 
532272 1382672 300 4.7  72 25 3 0.14 0.00069 2.4e-09 4.8e-19 9e-37 
532251 1382651 300 5.6  71 25 3.1 0.14 0.00073 2.5e-09 5.1e-19 9.6e-37 
532226 1382626 300 7  71 26 3.2 0.15 0.00078 2.7e-09 5.5e-19 1e-36 
532198 1382598 300 8.9  70 26 3.3 0.16 0.00084 3e-09 6e-19 1.1e-36 
532166 1382566 300 12  70 27 3.5 0.17 0.00092 3.3e-09 6.7e-19 1.3e-36 
532131 1382531 300 15  69 27 3.7 0.19 0.001 3.7e-09 7.6e-19 1.5e-36 
532092 1382492 300 20  68 28 4 0.21 0.0011 4.3e-09 8.9e-19 1.7e-36 
532050 1382450 300 28  66 29 4.3 0.23 0.0013 5e-09 1.1e-18 2.1e-36 
532004 1382404 300 38  65 30 4.7 0.27 0.0015 6.1e-09 1.3e-18 2.6e-36 
531954 1382354 300 51  63 31 5.2 0.31 0.0019 7.7e-09 1.7e-18 3.4e-36 
531901 1382301 300 69  61 33 5.8 0.37 0.0023 1e-08 2.3e-18 4.7e-36 
531845 1382245 300 91  59 34 6.6 0.44 0.0029 1.4e-08 3.2e-18 6.7e-36 
531784 1382184 300 1.2e+02  56 36 7.6 0.55 0.0039 1.9e-08 4.8e-18 1e-35 
531721 1382121 300 1.5e+02  53 38 8.8 0.69 0.0052 2.8e-08 7.4e-18 1.6e-35 
531654 1382054 300 1.9e+02  49 40 10 0.89 0.0073 4.4e-08 1.2e-17 2.8e-35 
531583 1381983 300 2.3e+02  45 42 12 1.2 0.01 7.1e-08 2.1e-17 5e-35 
531509 1381909 300 2.8e+02  41 43 14 1.5 0.015 1.2e-07 3.8e-17 9.6e-35 
531431 1381831 300 3.2e+02  37 44 17 2.1 0.023 2.1e-07 7.4e-17 2e-34 
531350 1381750 300 3.6e+02  33 45 19 2.8 0.035 3.8e-07 1.5e-16 4.2e-34 
531265 1381665 300 4e+02  30 45 22 3.7 0.054 7e-07 3.2e-16 9.6e-34 
531176 1381576 300 4.3e+02  26 44 25 4.9 0.084 1.4e-06 7e-16 2.3e-33 
531084 1381484 300 4.6e+02  23 43 28 6.3 0.13 2.7e-06 1.6e-15 5.9e-33 
530989 1381389 300 4.7e+02  20 42 30 8 0.2 5.3e-06 3.9e-15 1.5e-32 
530890 1381290 300 4.8e+02  17 41 32 10 0.3 1.1e-05 9.5e-15 4.3e-32 
530787 1381187 300 4.9e+02  14 39 34 12 0.44 2.2e-05 2.4e-14 1.2e-31 
530681 1381081 300 4.8e+02  11 38 36 14 0.65 4.6e-05 6.4e-14 3.8e-31 
530572 1380972 300 4.6e+02  9.2 36 38 16 0.91 9.5e-05 1.7e-13 1.2e-30 
530459 1380859 300 4.4e+02  7.1 34 39 18 1.3 0.0002 4.7e-13 3.9e-30 
530342 1380742 300 4.2e+02  5.2 32 42 20 1.7 0.0004 1.3e-12 1.3e-29 
530222 1380622 300 3.9e+02  3.7 29 44 22 2.2 0.00082 3.8e-12 4.6e-29 
530098 1380498 300 3.5e+02  2.6 25 46 23 2.7 0.0017 1.1e-11 1.7e-28 
529971 1380371 300 3.2e+02  1.7 21 48 25 3.3 0.0032 3.2e-11 6.3e-28 
529840 1380240 300 2.9e+02  1 18 50 28 3.9 0.0062 9.6e-11 2.4e-27 
529706 1380106 300 2.5e+02  0.6 14 50 31 4.5 0.012 2.8e-10 9.6e-27 
529568 1379968 300 2.2e+02  0.33 10 49 35 5.1 0.021 8.5e-10 3.9e-26 
529426 1379826 300 1.9e+02  0.17 7.6 47 39 5.7 0.037 2.5e-09 1.6e-25 
529281 1379681 300 1.7e+02  0.083 5.2 44 44 6.4 0.063 7.6e-09 6.9e-25 
529133 1379533 300 1.4e+02  0.038 3.5 40 49 7.1 0.1 2.2e-08 3e-24 
528981 1379381 300 1.2e+02  0.016 2.2 35 54 8.1 0.16 6.6e-08 1.3e-23 
528825 1379225 300 95  0.0062 1.3 30 59 9.2 0.25 1.9e-07 6.1e-23 
528666 1379066 300 77  0.0022 0.72 25 64 11 0.36 5.6e-07 2.8e-22 
528503 1378903 300 62  0.00073 0.38 19 67 13 0.51 1.6e-06 1.3e-21 
528337 1378737 300 49  0.00022 0.18 14 69 16 0.69 4.4e-06 6.3e-21 
528168 1378568 300 39  5.9e-05 0.085 10 70 19 0.9 1.2e-05 3e-20 
527994 1378394 300 30  1.4e-05 0.036 6.9 68 23 1.1 3.2e-05 1.4e-19 
527818 1378218 300 24  3e-06 0.014 4.4 65 29 1.4 8e-05 6.9e-19 
527637 1378037 300 18  5.6e-07 0.0049 2.6 60 35 1.6 0.0002 3.3e-18 
527453 1377853 300 14  9.2e-08 0.0016 1.5 54 43 1.9 0.00046 1.6e-17 
527266 1377666 300 11  1.3e-08 0.00045 0.75 47 51 2.2 0.001 7.4e-17 
527075 1377475 300 8.6  1.6e-09 0.00012 0.36 39 59 2.4 0.0022 3.4e-16 
526881 1377281 300 6.7  1.7e-10 2.7e-05 0.16 31 66 2.7 0.0044 1.6e-15 
526683 1377083 300 5.2  1.5e-11 5.6e-06 0.065 24 73 3 0.0084 7.1e-15 
